"that ESPN Domestic Violence Panel you keep hear about be not real"	"373"	"unrelated"
"Michael Phelps ' self-proclaimed ` girlfriend ' , 41 , reveal she be bear a male as she describe she ` amazing intimacy ' with Olympic swimmer"	"1847"	"wrongClass"
"eyewitness : viral Video that net $ 130k in donation `` be Bullshit ''"	"1820"	"unrelated"
"Meteorite 'cause d mysterious boom in Nicaragua '"	"2264"	"wrongClass"
"be there a ISIS threat on the Texas-Mexico Border or not ?"	"190"	"unrelated"
"have Ebola infected Isis militant in Mosul ?"	"789"	"unrelated"
"White House Fence Jumper push Past female guard"	"508"	"unrelated"
"Report : miss libyan jetliner raise fear of suicide airliner attack on 9/11"	"1699"	"unrelated"
"pants on fire : Duncan Hunter make unconfirmed claim Border Patrol catch at least 10 isis fighter"	"1398"	"wrongClass"
"elderly Woman arrest for Kidnapping Neighbor 's Cats & make Fur Coats"	"2451"	"wrongClass"
"report Isis fighter have contract Ebola be ` incorrect ' , say iraqi health ministry"	"2180"	"wrongClass"
"Street Artist BANKSY arrest ? again ?"	"974"	"wrongClass"
"US official : Video show American 's execution"	"368"	"wrongClass"
"boyfriend cut off he penis and throw it in the bin after girlfriend dump he for be bad in bed"	"2470"	"unrelated"
"IRAQI and KURDISH MEDIA report : ISIS FIGHTERS HAVE contract ebola"	"225"	"unrelated"
"Video message service verify timing of CNN audio recording"	"1564"	"wrongClass"
"Jordan king cite Clint Eastwood in revenge vow"	"2490"	"wrongClass"
"` there be no limit to they depravity ' islamic state feed mother she own son"	"1120"	"unrelated"
"White House Fence Jumper push Past female guard"	"263"	"unrelated"
"dhs : GOP Rep. 's Claim ISIS Members Caught at U.S. Border ` categorically false '"	"2042"	"unrelated"
"Lebanon detain wife and son of Al-Baghdadi"	"670"	"wrongClass"
"Brian Williams slam social media for speculation weatherman Mike Seidel relieve himself on air"	"22"	"unrelated"
"Boko Haram could release Kidnapped Girls , Nigerian Officials say"	"206"	"unrelated"
"Isis ` feed murder kidnap victim to he own mother after she travel to they headquarters and demand to see he '"	"1375"	"unrelated"
"a soldier have be shoot at Canada 's war memorial just step away from the nation 's parliament"	"1089"	"wrongClass"
"not come to a store near you : the pumpkin spice condom"	"788"	"unrelated"
"Apple 12-Inch MacBook Air Details Emerge ; Device could be thinner , lighter than current Model"	"1101"	"wrongClass"
"alleged audio of Michael Brown shoot release"	"1223"	"unrelated"
"Macaulay Culkin Victim of another Online Death Hoax"	"198"	"wrongClass"
"Judd Nelson rebuff Internet rumor that he die of a drug overdose ."	"269"	"unrelated"
"North Korea deny report Kim Jong-un be to open state-backed restaurant in Scotland"	"2127"	"unrelated"
"White House Fence Jumper push Past female guard"	"1769"	"unrelated"
"Macaulay Culkin Dead : Internet Death Hoax Claims actor found dead in apartment"	"1679"	"unrelated"
"former british rapper reportedly under investigation for James Foley behead"	"1202"	"wrongClass"
"US official : Video show American 's execution"	"1336"	"wrongClass"
"who say report of suspect Ebola case in Iraq be untrue"	"2180"	"wrongClass"
"Oscar winner Christian Bale to play Steve Jobs in upcome biopic"	"1841"	"wrongClass"
"Kim have ankle surgery : source"	"1689"	"unrelated"
"who say report of suspect Ebola case in Iraq be untrue"	"1291"	"unrelated"
"search launch for dog 's owner after pooch find dump next to suitcase fill with belongings"	"16"	"wrongClass"
"man know as ` Jihadi John ' be identify as Mohammed Emwazi"	"2123"	"wrongClass"
"man chop off own penis after be dump by he girlfriend"	"236"	"unrelated"
"Report : israeli-canadian woman fight islamic state have be kidnap by terror group"	"80"	"unrelated"
"this be what the Sun Baby from ` teletubby ' look like now"	"1834"	"unrelated"
"Report : exec pop for $ 300k dinner after run at blackjack"	"2111"	"wrongClass"
"israeli-canadian Woman ` capture ' by ISIS say she be ` Safe and Secure '"	"1476"	"unrelated"
"Police hunting mystery ` slapper ' in tweed jacket who attack people who sneeze in town 's high street"	"1175"	"unrelated"
"be Beheads Briton David Cawthorne Haines , threaten to execute another briton , Alan Henning"	"1802"	"unrelated"
"wife of ISIS Leader Abu Bakr al-Baghdadi Detained in Lebanon"	"703"	"wrongClass"
"mass grave find after 40 student disappear in mexican protest"	"461"	"wrongClass"
"` see you Monday ' : N.L. man keep Facebook promise to police , turn himself in Read more : http://www.ctvnews.ca/canada/see-you-monday-n-l-man-keeps-facebook-promise-to-police-turns-himself-in-1.2206960#ixzz3qedasgxu"	"1292"	"unrelated"
"in Vogue vs Rats War , the Rats be win"	"1045"	"wrongClass"
"identity of ISIS terrorist know as ` Jihadi John ' reportedly reveal"	"1933"	"unrelated"
"China App Store Manipulation Photo go viral - but be it real ?"	"1711"	"wrongClass"
"Schoolboy almost kill by electric shock claim he now have superpower like Magneto"	"308"	"unrelated"
"you may be able to make appointment at the Apple Store to try on the Apple Watch when it launch"	"260"	"unrelated"
"` Jihadi John ' : the islamic state killer behind the mask be a young Londoner"	"2165"	"wrongClass"
"Apple be force to nix key health feature from its smartwatch -- report"	"652"	"wrongClass"
"Macaulay Culkin NOT Dead : Facebook , Twitter Death Hoax go viral"	"2502"	"wrongClass"
"turkish Leader say U.S. Airdrop aid ISIS Militants"	"2483"	"unrelated"
"islamic state use ` SCORPION bomb ' to terrorise victim"	"1120"	"unrelated"
"this week in Weird News : horrible human slap elderly Woman for sneeze"	"2114"	"unrelated"
"` Feminist ' say she abort baby because it be a boy"	"2213"	"unrelated"
"GOP Rep : ` at Least ten ISIS Fighters have be Caught Coming across the mexican border '"	"871"	"wrongClass"
"be Kim Jong-Un really open a Restaurant in Scotland ?"	"1806"	"unrelated"
"Staff reporter"	"1132"	"wrongClass"
"ISIS pay tribute to its ` cub of Baghdadi ' child soldier"	"413"	"unrelated"
"despite no Ebola case in Kansas City , the rumor go viral"	"99"	"unrelated"
"BATMOBILE NOT STOLEN , MTV CONTEST PRIZE remain unclaimed"	"2135"	"wrongClass"
"Macaulay Culkin Dead ?"	"1559"	"wrongClass"
"everybody relax , Banksy be not arrest and expose as a 35-year-old man"	"30"	"unrelated"
"Jeh Johnson : Politicians should not ` feed the Flames of fear ' over ISIS , Ebola"	"190"	"unrelated"
"the Story of the High School Trader who make $ 72 Million be a rumor Spun out of control"	"691"	"unrelated"
"islamist website claim israeli-canadian woman kidnap by be : report"	"1774"	"wrongClass"
"do a Meteorite Impact in Nicaragua over the Weekend ?"	"2264"	"wrongClass"
"Jihadi John UNMASKED : Islamic State killer name as west Londoner Mohammed Emwazi"	"1346"	"wrongClass"
"a Predator Drone have reportedly be spot circle above ISIS 's Capital City"	"1817"	"unrelated"
"Video show american journalist behead believe real , official and family say"	"2386"	"wrongClass"
"Jeh Johnson shoot down Duncan Hunter 's assertion be be enter U.S. via Mexico"	"871"	"wrongClass"
"no , that broken pencil illustration be not by Banksy"	"740"	"unrelated"
"CNN broadcast purported Audio Containing Gunshots that Felled Michael Brown Jr. ; leader , celebrity fill Pews at Teen 's Funeral"	"2149"	"wrongClass"
"be the Batmobile Stolen in Detroit ?"	"2360"	"unrelated"
"Kim jong-un neck litre of rare snake wine because he be too fat to please he wife"	"1827"	"wrongClass"
"therefore , the `` feminist blogger '' who abort a boy probably fake"	"1398"	"unrelated"
"Seth Rogen set to play Steve Wozniak in Danny Boyle 's Steve Jobs biopic"	"1586"	"unrelated"
"indian civil servant sack ` after 24-year sickie '"	"1318"	"wrongClass"
"Axl Rose Dead ? of Course not -- tiresome Internet Death Hoax Plague hit gun n ' Roses Frontman"	"414"	"unrelated"
"Bosnia : seven underage girl return from five day school trip , pregnant"	"2170"	"wrongClass"
"Bosnia : seven underage girl return from five day school trip , pregnant"	"1221"	"unrelated"
"christian bale in talk to play Steve Jobs -lrb- exclusive -rrb-"	"852"	"wrongClass"
"New ISIS Video show Militants seize Weapons Airdropped by US near Kobani"	"2295"	"wrongClass"
"11 aircraft be miss from ` terrorist-held ' Tripoli airport ahead of 9/11 anniversary"	"1515"	"wrongClass"
"Lebanon detain wife and son of Al-Baghdadi"	"691"	"unrelated"
"Seth Rogen to Star as Steve Wozniak in Sony 's Steve Jobs Biopic -lsb- update -rsb-"	"1642"	"unrelated"
"Texas plumber 's truck spot in Syria : ` we have nothing to do with terror at all '"	"2044"	"unrelated"
"give a homeless man $ 100 and see what he do with it -lsb- Video -rsb-"	"359"	"unrelated"
"be Kim Jong Un 's sister Kim Yo Jong in charge ?"	"2470"	"wrongClass"
"BREAKING : Islamic State , in video , behead american journalist James Wright Foley who be kidnap in 2012 - @bnonews"	"748"	"unrelated"
"see how this homeless man spend a Hundred Dollars , and keep a tissue handy -lsb- Video -rsb-"	"2305"	"wrongClass"
"jordanian airstrike kill american aid worker hold hostage by ISIS accord to statement by militant"	"281"	"unrelated"
"ISIL Beheads American Photojournalist in Iraq"	"206"	"wrongClass"
"#Hairgate : iPhone 6 user say device pull out hair"	"1867"	"wrongClass"
"no , ESPN be not have a all-male domestic violence panel tonight"	"373"	"unrelated"
"Nigeria , Boko Haram reach ceasefire deal , kidnap girl to go free , official say"	"1003"	"unrelated"
"Video Messaging App say Audio Recording of Michael Brown 's shooting be authentic"	"456"	"unrelated"
"small meteorite strike Nicaragua , government say"	"1817"	"unrelated"
"forty year ago , Lego write a powerful letter to parent about how gender work"	"1969"	"wrongClass"
"Teen make $ 72 Million on the Stock Market"	"1858"	"wrongClass"
"` american bombing have sign my death certificate ' : miss US journalist James Wright Foley go unflinching to he death as isis behead he in horrific video , as a warn to Obama"	"2386"	"wrongClass"
"Kim Jong-un : obese leader ` fracture both ankle '"	"2210"	"unrelated"
"KANYE WEST bar from all future award show"	"1595"	"unrelated"
"small Meteorite strike in Nicaragua 's Capital City of Managua"	"1068"	"wrongClass"
"Macaulay Culkin Dead ? Hoax go viral , claim actor found Dead in Apartment"	"2022"	"unrelated"
"Saudi Arabian cleric issue fatwa against snowman"	"942"	"unrelated"
"saudi cleric condemn snowman as anti-islamic"	"1064"	"wrongClass"
"YPG confirm : Gill Rosenberg not capture in Kobani"	"1168"	"wrongClass"
"Saudi Arabia Cleric Issues Fatwa against Building Snowmen"	"1064"	"wrongClass"
"catholic priest die for 48 min , wake up claim God be a woman"	"2515"	"wrongClass"
"soldier shot , Parliament lock down after gunfire erupt at war memorial"	"595"	"unrelated"
"Meteor leave 40-foot Crater near Managua 's airport"	"388"	"unrelated"
"fake BBC News website set up to carry Charlie Hebdo attack conspiracy theory"	"1683"	"wrongClass"
"be Fighters seize Weapons Cache Meant for Kurds"	"2223"	"unrelated"
"Nationwide turkey recall ? ebola-infected bird ? USDA debunk the hoax"	"2171"	"unrelated"
"Apple Watch may be power by Samsung processor"	"1835"	"unrelated"
"iraqi and kurdish media report case of Ebola among Islamic State fighter in Mosul"	"1760"	"unrelated"
"Jeh Johnson shoot down Duncan Hunter 's assertion be be enter U.S. via Mexico"	"190"	"unrelated"
"the man who say Comcast Got he fire have file a lawsuit"	"269"	"unrelated"
"no , saudi tv do not blur out Michelle Obama 's Face when the President Met King Salman"	"691"	"wrongClass"
"op-ed : hoax -- priest who never exist claim he die , see female God"	"615"	"unrelated"
"Meteorite make big crater in Nicaragua , government say"	"388"	"unrelated"
"` american bombing have sign my death certificate ' : miss US journalist James Wright Foley go unflinching to he death as isis behead he in horrific video , as a warn to Obama"	"2127"	"unrelated"
"KIM DINE with ME : Porky president Kim Jong-un to open UK restaurant serve dog"	"1756"	"wrongClass"
"lady on fb : I be 41 , Intersex , and Fucked Michael Phelps on First Date"	"2322"	"wrongClass"
"be Apple about to launch a totally redesign , 12-inch MacBook Air ?"	"302"	"wrongClass"
"Jordan Vs ISIS : report say King Abdullah II could personally lead Airstrikes after pilot 's death"	"2490"	"wrongClass"
"BREAKING : ISIS Beheads American Journalist James Wright Foley"	"1206"	"wrongClass"
"Brian Williams insist NBC News Meteorologist do not Pee in the Snow while on Air"	"54"	"unrelated"
"Mexico Student Massacre Update : more Graves Discovered at murder site"	"2360"	"unrelated"
"Catholic Priest die for 48 Minutes , come back to Life and Claims God be female"	"1055"	"wrongClass"
"Nigeria say it strike a cease-fire with Boko Haram , but be they talk to the Right Guy ?"	"600"	"wrongClass"
"the case of the Stolen Batmobile have be solve"	"672"	"wrongClass"
"Video : Islamic State Claims to have Captured US Weapons Airdrop near Kobane"	"305"	"unrelated"
"two bloke dare to eat 20-year-old burger for charity"	"559"	"wrongClass"
"Nicaragua say meteorite probable cause of blast in capital"	"373"	"unrelated"
"israeli-canadian Woman ` capture ' by ISIS say she be ` Safe and Secure '"	"513"	"unrelated"
"Jordan 's King May Participate personally in ISIS Raids"	"1689"	"unrelated"
"7 teen girl get pregnant on school trip read more at http://www.wnd.com/2014/12/7-teen-girls-get-pregnant-on-school-trip/#f5filod6yfpaspv9.99"	"2508"	"wrongClass"
"man sever Penis that Failed to impress girl"	"812"	"unrelated"
"Abdel Majed Abdel Bary emerge as Suspect in Foley behead"	"1649"	"unrelated"
"Obama administration deny congressman 's claim that ` at least ten isis fighter have be catch come across the mexican border in Texas '"	"416"	"wrongClass"
"have Kim Yo-Jong take over for Kim Jong Un ? Sister assume North Korea State Duties while Brother Undergoes Medical treatment"	"1368"	"unrelated"
"no , a Spider do not burrow under a man 's Skin and Live there for day"	"2042"	"wrongClass"
"Zack Snyder respond to Fake Stolen Batmobile Report"	"2135"	"wrongClass"
"Jihadi John unmask : former Westminster University student be arrest five year ago and put on a terror watch list - but he fly to Syria to join ISIS two year later"	"2349"	"wrongClass"
"Luke Somers ` kill in fail rescue attempt in Yemen '"	"227"	"unrelated"
"Dylan Thomas find tropical Spider Burrowed under skin"	"1880"	"wrongClass"
"rumor of King Abdullah Flying in Airstrikes not true , Fox Excited anyway"	"1365"	"unrelated"
"ISIS Claims female american hostage , Kayla Mueller , Killed in Airstrike"	"493"	"unrelated"
"Report : new 12-inch MacBook Air slim down , have single usb port"	"1545"	"unrelated"
"parent be furious after seven girl aged 13-14 fall pregnant on a school trip"	"1408"	"unrelated"
"be this the world 's oldest burger ? man claim to have keep McDonald 's quarter pounder for 20 year"	"1311"	"wrongClass"
"Nicaragua Meteorite Impact Theory May be meteor-wrong"	"1731"	"wrongClass"
"no , Banksy have not be arrest"	"900"	"wrongClass"
"not come to a store near you : the pumpkin spice condom"	"608"	"unrelated"
"Video Purports to Show behead of U.S. Journalist by Militants"	"1116"	"wrongClass"
"israeli-canadian Woman ` capture ' by ISIS say she be ` Safe and Secure '"	"1223"	"unrelated"
"Bunbury local discover a spider have burrow under he skin on Bali holiday"	"818"	"wrongClass"
"calm down everyone , Banksy have not be arrest : 9 clue that it be a hoax"	"2362"	"wrongClass"
"Apple may launch 12-inch MacBook Air with Retina display"	"487"	"unrelated"
"News site fall for Putin bird-dropping video"	"2502"	"unrelated"
"christian bale in talk to play Steve Jobs -lrb- exclusive -rrb-"	"1323"	"unrelated"
"eyewitness : viral Video that net $ 130k in donation `` be Bullshit ''"	"742"	"unrelated"
"Axl Rose die ? gun n ' Roses Singer Dead ` West Hollywood Home at Age 52 ′ be Fake"	"769"	"unrelated"
"islamic state release video apparently show the beheading of miss US journalist James Foley"	"608"	"wrongClass"
"Nigeria Claims Boko Haram Will Release the Kidnapped Schoolgirls"	"1885"	"wrongClass"
"pure Evil : Islamic State Beheads American Journalist James Wright Foley"	"826"	"unrelated"
"isis militant appear to behead abducted american journalist James Wright Foley in graphic video"	"1120"	"unrelated"
"man chop off own penis , throw it in a dustbin after poor show in bed"	"1560"	"wrongClass"
"Iraq say arrest Woman be not the wife of ISIS Leader al-Baghdadi"	"2360"	"unrelated"
"Libya : miss Libya Planes Spark Security concern"	"1339"	"unrelated"
"isis militant trick mother into ` eat she kidnap son '"	"2219"	"wrongClass"
"CNN Posts Alleged Audio of Michael Brown shooting"	"1379"	"wrongClass"
"Teen make $ 72 Million on the Stock Market"	"313"	"unrelated"
"eggnog-chugging contest lead to hospital stay"	"1127"	"unrelated"
"Zack Snyder 's ` Batman V Superman : Dawn of Justice ' Stolen Batmobile Rumor put to rest"	"2055"	"unrelated"
"Pumpkin spice condom ? do not fall for this hoax ."	"119"	"unrelated"
"magic mushroom find on Buckingham Palace Grounds"	"1524"	"unrelated"
"be rumor of the Apple Watch in Feb True ?"	"2523"	"unrelated"
"soon Marijuana May lead to ticket , not arrest , in New York"	"2483"	"unrelated"
"TEXAS TURKEY FARM contaminate with ebola , over 250,000 HOLIDAY TURKEYS INFECTED"	"2327"	"unrelated"
"Batmobile steal in Detroit ? good one , joker !"	"1311"	"unrelated"
"Isis claim it have US airdrop of weapon"	"1026"	"unrelated"
"dhs : GOP Rep. 's Claim ISIS Members Caught at U.S. Border ` categorically false '"	"1097"	"unrelated"
"New Audio allegedly capture moment Michael Brown be Shot"	"456"	"unrelated"
"dna test confirm child be be head Abu Bakr al-Baghdadi 's daughter"	"273"	"wrongClass"
"ISIS fighter ` have contract Ebola ' : World Health Organisation investigate report militant show up at iraqi hospital with lethal disease"	"737"	"unrelated"
"incredible Video show a US Marine survive be Shot in the Head by a Sniper in Afghanistan"	"1029"	"unrelated"
"Google grow with $ 1.6 Billion in California Office deal"	"737"	"unrelated"
"Gene Munster predict $ 499 steel Apple Watch , $ 4,999 for 18k Gold Edition"	"2448"	"unrelated"
"this powerful Cartoon about the Charlie Hebdo Attack be not by Banksy"	"1867"	"unrelated"
"Mohammed Emwazi : Man identify as Isis killer ` Jihadi John ' be ` stop by mi5 ' while on safari holiday in Africa in 2010"	"403"	"unrelated"
"a man say Comcast call he Boss and Got he fire after he complain about its service"	"2034"	"unrelated"
"Amazon be open its first physical store"	"1369"	"unrelated"
"Report : Audio reveal Pause between Gunshots when Michael Brown be Shot"	"2481"	"wrongClass"
"Microsoft 's Silicon Valley campus now guard by Daleks"	"2295"	"unrelated"
"Tiger Woods ' former luxury island go on sale"	"84"	"unrelated"
"Tiger Woods be not on suspension for fail a drug test , he agent and a PGA official say"	"593"	"wrongClass"
"italian fisherman catch monstrous 280-pound catfish"	"18"	"wrongClass"
"Axl Rose NOT Dead : Fake MSNBC Death Hoax go viral on Facebook"	"1180"	"unrelated"
"URGENT : ISIS kill 300 iraqi soldier by chlorine gas attack in Saqlawiyah"	"1177"	"unrelated"
"and finally : Apple Watch to launch 9 March with 100,000 app"	"1975"	"unrelated"
"watch NAKED airport worker walk through scanner in bizarre protest against ` rough ' guard"	"2127"	"unrelated"
"Fidel Castro be dead , accord to viral Twitter rumor"	"892"	"unrelated"
"Report : Christian Bale drops out of Steve Jobs Biopic"	"630"	"unrelated"
"Kim Jong-un ` be so fat from eat cheese that he have break he ankle '"	"1760"	"unrelated"
"Boko Haram could release Kidnapped Girls , Nigerian Officials say"	"1430"	"wrongClass"
"fear islamic state could launch EBOLA attack on Britain after fighter ` contract virus '"	"1291"	"unrelated"
"ISIS kill 300 iraqi soldier with chlorine gas : SHIA MP"	"1177"	"unrelated"
"Report : Christian Bale Will Play Steve Jobs"	"1646"	"unrelated"
"be Beheads Briton David Cawthorne Haines , threaten to execute another briton , Alan Henning"	"331"	"unrelated"
"see the Crater a Meteorite make in Nicaragua"	"2264"	"wrongClass"
"Pope Francis tell boy whose dog have die that heaven be open to all"	"1408"	"unrelated"
"$ yum serve up #Marijuana & Fried Chicken"	"1802"	"unrelated"
"islamist Militants ` Steal ' 11 commercial plane in Libya , spark terror attack fear"	"189"	"wrongClass"
"Schoolboy almost kill by electric shock claim he now have superpower like Magneto"	"1503"	"unrelated"
"Detroit Police Issue Statement that the Batmobile be safe"	"1673"	"unrelated"
"man cut off manhood , throw it in the bin , after girlfriend leave over small penis"	"979"	"unrelated"
"priest who die for 48 minute say he meet God and she be a woman"	"2130"	"unrelated"
"report : jetliner steal from LIBYA COULD be USED to ATTACK U.S. on 9/11"	"653"	"wrongClass"
"ISIS behead of U.S. Journalist James Foley post to YouTube"	"419"	"wrongClass"
"WAS NBC METEOROLOGIST MIKE SEIDEL PEEING in the snow on CAMERA ? a testy BRIAN WILLIAMS explain"	"2092"	"unrelated"
"russian man wake up to find he Testicles have be Stolen"	"1223"	"unrelated"
"dog abandon at railway station with suitcase set for happy end as offer pour in"	"144"	"unrelated"
"Kim Yo Jong , Kim Jong-Un 's Sister , take control of North Korea while Brother get treatment ?"	"1689"	"unrelated"
"ISIS behead of U.S. Journalist James Foley post to YouTube"	"1206"	"wrongClass"
"IRAQI and KURDISH MEDIA report : ISIS FIGHTERS HAVE contract ebola"	"2003"	"wrongClass"
"homeless man who receive a meal and hotel stay after spend $ 100 donation on food for friend insist it be NOT a hoax -- despite new witness insist there be no way he could have be secretly film"	"676"	"unrelated"
"Michael Phelps ' girlfriend Taylor Lianne Chandler reveal she be raise as a boy"	"190"	"unrelated"
"isis fighter seize weapon airdrop mean for Kurds"	"1120"	"wrongClass"
"Isilkulskom student have gain superhero power after shock"	"1628"	"unrelated"
"dog abandon at Ayr station with belongings in suitcase"	"650"	"unrelated"
"Kim Jong ill ? analyst say 27-year-old sister Kim Yo Jong may be run North Korea -lrb- video -rrb-"	"1660"	"unrelated"
"Macaulay Culkin have not die despite what everyone be say on Facebook"	"1555"	"wrongClass"
"North Korea order citizen name Kim Jong Un to change they name , say new report"	"2143"	"unrelated"
"no , saudi tv do not blur out Michelle Obama 's Face when the President Met King Salman"	"1531"	"unrelated"
"the ` cub of Baghdadi ' : have this boy become the youngest victim of Isis 's use of child soldier ?"	"1863"	"unrelated"
"Texas City plumber 's truck end up in syrian war"	"684"	"unrelated"
"dead for 48 minute , Catholic Priest claim God be female"	"398"	"unrelated"
"Big Bank Hank , co-founder of the Sugarhill gang , have die"	"281"	"unrelated"
"Nigeria announce truce with Boko Haram ; fate of schoolgirl unclear"	"381"	"unrelated"
"Ebola Scare in Kansas City"	"260"	"wrongClass"
"Jeh Johnson : Politicians should not ` feed the Flames of fear ' over ISIS , Ebola"	"134"	"wrongClass"
"Nigeria and Boko Haram ` agree ceasefire and girl ' release '"	"2272"	"wrongClass"
"Apple to take reservation for try on Apple Watch , consider platinum Model"	"1436"	"unrelated"
"islamic state ` training pilot to fly fighter jet '"	"487"	"unrelated"
"Boko Haram deny ceasefire , say Kidnapped Girls be now married"	"1697"	"unrelated"
"Apple Watch Specs tip ; Said to Feature 512MB RAM , 4gb of Storage"	"1828"	"unrelated"
"Vice 's Shane Smith drop $ 300,000 on Vegas dinner"	"2003"	"unrelated"
"report : jetliner steal from LIBYA COULD be USED to ATTACK U.S. on 9/11"	"2448"	"wrongClass"
"mechanical polar bear ` threaten with asbo for singing Christmas song '"	"313"	"unrelated"
"Pope Francis turn out not to have make pet in heaven comment"	"686"	"unrelated"
"tropical spider burrow under Bali tourist 's skin"	"1880"	"wrongClass"
"isis executioner ` Jihadi John ' name by media"	"2125"	"unrelated"
"Obama , Outraged over behead , vow to Stay on Course"	"1120"	"unrelated"
"Mexico find 4 more grave at site of suspect student massacre"	"2360"	"unrelated"
"sorry , fido . Pope Francis do NOT say we pet be go to heaven"	"2377"	"unrelated"
"Josh Paler Lin give a homeless man $ 100 and Follows he to see how he spend it"	"1611"	"wrongClass"
"dog abandon at scottish rail station with suitcase full of belongings read more : http://www.ctvnews.ca/world/dog-abandoned-at-scottish-rail-station-with-suitcase-full-of-belongings-1.2175026#ixzz3o9shc1io"	"2272"	"unrelated"
"be Apple about to launch a totally redesign , 12-inch MacBook Air ?"	"1063"	"wrongClass"
"why the Gold Apple Watch Edition must cost $ 10,000"	"1730"	"unrelated"
"be heart-tugging viral Video of Generous Homeless Man All A Hoax ?"	"1971"	"wrongClass"
"islamic state use ` SCORPION bomb ' to terrorise victim"	"1474"	"wrongClass"
"rumor Robert Plant Ripped up $ 800 Million Contract to reunite Led Zeppelin call ` rubbish '"	"158"	"unrelated"
"mystery man slap shopper around head for sneeze"	"678"	"unrelated"
"passenger wear a Hazmat Suit to Dulles Airport -lsb- PHOTO -rsb-"	"1029"	"unrelated"
"Judd Nelson be not dead ; report be a hoax"	"303"	"wrongClass"
"Seth Rogen eye to play Apple 's Steve Wozniak in Christian Bale 's Steve Jobs movie -lrb- exclusive -rrb-"	"712"	"wrongClass"
"HBO and Apple in talk for $ 15/month Apple tv Streaming Service Launching in April"	"225"	"unrelated"
"purported isis claim : Jordan airstrike kill female US hostage"	"2470"	"unrelated"
"New ISIS Video show Militants seize Weapons Airdropped by US near Kobani"	"2448"	"unrelated"
"miss american journalist reportedly behead by islamic state"	"1288"	"wrongClass"
"cloistered nun have a stomach ache hospital give birth to a baby -lsb- Google Translate -rsb-"	"1480"	"unrelated"
"Apple targeting March for Apple Watch launch , Retail Training Begins Next Month"	"808"	"unrelated"
"what be fake on the internet this week : Obama 's peace prize , pumpkin-spice condom and insane winter snow"	"119"	"unrelated"
"Al-Shabaab terror Group Leader Killed in U.S. Airstrike"	"60"	"unrelated"
"ISIS seemingly Beheaded American Journalist James Wright Foley"	"56"	"unrelated"
"North Korea deny report Kim Jong-un be to open state-backed restaurant in Scotland"	"1806"	"unrelated"
"Hospital Officials : Kansas City Patient not be Treated for Ebola"	"1226"	"unrelated"
"New ISIS Video show Militants seize Weapons Airdropped by US near Kobani"	"1253"	"wrongClass"
"continue Violence put Boko Haram Ceasefire in Jeopardy"	"600"	"wrongClass"
"a Indian Civil Servant just get sack after not turn up for work for 25 year"	"1951"	"wrongClass"
"White House Fence Jumper actually make it Pretty Far inside"	"2161"	"unrelated"
"magic mushroom find in Queen Elizabeth 's Garden at Buckingham Palace"	"719"	"unrelated"
"Urgent : the Leader of ISIL ` Abu Bakr al-Baghdadi ' Killed ! / Photo"	"1466"	"wrongClass"
"tropical spider burrow under man 's skin through appendix scar and live there for three day"	"1880"	"wrongClass"
"for sale : Tiger 's former island in Sweden"	"1375"	"wrongClass"
"no , saudi tv do not Blur out Images of Michelle Obama"	"1342"	"unrelated"
"the famous `` dog whisperer '' Cesar Millan die of a heart attack this morning ."	"1968"	"unrelated"
"Nigeria say it have deal with Boko Haram to release kidnap girl"	"531"	"wrongClass"
"KIM DINE with ME : Porky president Kim Jong-un to open UK restaurant serve dog"	"2452"	"wrongClass"
"eyewitness say viral Video of homeless man be stage"	"676"	"unrelated"
"Video message service verify timing of CNN audio recording"	"346"	"unrelated"
"viral Video of homeless man spend $ 100 on food for other homeless be fake , Witness say"	"80"	"unrelated"
"tbs speed up Seinfeld 7.5 % to gain a extra 2 minute of commercial ad time ."	"313"	"unrelated"
"New ISIS Video show Militants seize Weapons Airdropped by US near Kobani"	"1938"	"unrelated"
"Apple Watch Gold Edition may cost as much as $ 5,000"	"1595"	"wrongClass"
"report Isis fighter have contract Ebola be ` incorrect ' , say iraqi health ministry"	"225"	"unrelated"
"report Isis fighter have contract Ebola be ` incorrect ' , say iraqi health ministry"	"1938"	"unrelated"
"Boko Haram could release Kidnapped Girls , Nigerian Officials say"	"381"	"unrelated"
"return of the Mac : Seth Rogen in talk to star as Apple co-founder Steve Wozniak in upcome Steve Jobs biopic"	"1642"	"unrelated"
"Paul Rudd help tackle a violent homophobe so that be another reason to Love he -lsb- update -rsb-"	"242"	"unrelated"
"KC Man do not have Ebola"	"1404"	"wrongClass"
"IRAQI and KURDISH MEDIA report : ISIS FIGHTERS HAVE contract ebola"	"267"	"unrelated"
"Bali spider burrow under Aussie 's chest"	"1880"	"wrongClass"
"fear islamic state could launch EBOLA attack on Britain after fighter ` contract virus '"	"1615"	"wrongClass"
"miss mexican student ` not find in mass grave '"	"1984"	"wrongClass"
"Apple Watch mass production kick off in January : Report"	"1742"	"unrelated"
"Paul Rudd help tackle a violent homophobe so that be another reason to Love he -lsb- update -rsb-"	"560"	"wrongClass"
"ISIL Beheads American Photojournalist in Iraq"	"2523"	"unrelated"
"official shoot down congressman 's claim ISIS terrorist be run across us-mexico border"	"2249"	"wrongClass"
"ISIS Militant `` Jihadi John '' identify as Young West Londoner"	"2125"	"unrelated"
